family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py,resolved_dataset_dir,error_type,error
srsd,srsd-feynman_easy,feynman-i.47.23,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-i.47.23/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.10.9,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.10.9/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.13.17,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.13.17/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.15.4,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.4/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.15.5,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.15.5/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.2.42,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.2.42/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.27.16,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.16/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.27.18,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.27.18/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.3.24,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.3.24/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.34.11,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.11/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.34.29b,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.34.29b/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.38.14,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.14/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.38.3,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.38.3/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.4.23,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.4.23/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-ii.8.31,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-ii.8.31/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-iii.12.43,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.12.43/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-iii.15.27,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.15.27/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy,feynman-iii.7.38,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38/train.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy/feynman-iii.7.38/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.12.1,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.1/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.12.4,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.4/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.12.5,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.12.5/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.14.3,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.3/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.14.4,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.14.4/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.18.12,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.12/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.18.16,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.18.16/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.25.13,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.25.13/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_easy_dummy,feynman-i.26.2,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2/train.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-i.26.2/ood_test.csv 中缺少目标列 y')
