experiment_id,remote_dir,status,created_at_local,created_at_utc,seed,problem_name,dataset_name,dataset_family,dataset_key,train_path,model_alias,llm_model,llm_config_path,prompts_type,prompt_level,prompt_family,prompt_naming,prompt_setting,wandb_project,wandb_name,wandb_group,wandb_tags,niterations,samples_per_iteration,max_params,feature_count,feature_names,target_name,progress_entries,final_iteration,best_nmse,best_mse,best_sample_order,llm_prompt_tokens,llm_thinking_tokens,llm_content_tokens,llm_total_tokens,llm_time_seconds,background_sha1,background_preview
llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-074559,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-074559,success,2025-11-28T07:45:59.337604+08:00,2025-11-27T23:45:59.337617Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s18,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s18,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,2,"x0,x1",y,251,251,4.849863216896379e-06,2.333942372144736e-12,37,989224,0,676277,1665501,9971.44,a1aaf4b9d454,"This is a problem from the natural sciences. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent va"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-070128,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-070128,success,2025-11-28T07:01:28.777662+08:00,2025-11-27T23:01:28.777677Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,2,"x0,x1",y,251,251,0.00020546037905834035,9.887550700616492e-11,693,1027624,0,693825,1721449,9445.71,a1aaf4b9d454,"This is a problem from the natural sciences. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent va"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-083315,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-083315,success,2025-11-28T08:33:15.791844+08:00,2025-11-28T00:33:15.791860Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Anon__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,2,"x0,x1",y,251,251,4.849676553447952e-06,2.333852542450138e-12,25,1006568,0,678928,1685496,9895.57,a1aaf4b9d454,"This is a problem from the natural sciences. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependent va"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-072810,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-072810,success,2025-11-28T07:28:10.154855+08:00,2025-11-27T23:28:10.154873Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s10,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,2,"x0,x1",y,251,251,1.5654904920523993e-06,7.53374771449533e-13,850,1004668,0,623230,1627898,9056.09,5618b9be1b4d,"This is a problem from the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-074533,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-074533,success,2025-11-28T07:45:33.355567+08:00,2025-11-27T23:45:33.355580Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s10,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,2,"x0,x1",y,251,251,2.878907098441221e-06,1.3854418077423857e-12,96,1003196,0,627382,1630578,9080.96,5618b9be1b4d,"This is a problem from the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-073406,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-073406,success,2025-11-28T07:34:06.954001+08:00,2025-11-27T23:34:06.954016Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s18,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,2,"x0,x1",y,251,251,1.8562002946654093e-06,8.932756090551213e-13,454,1053796,0,645788,1699584,9090.54,5618b9be1b4d,"This is a problem from the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-074025,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-074025,success,2025-11-28T07:40:25.483126+08:00,2025-11-27T23:40:25.483144Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s18,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,2,"x0,x1",y,251,251,1.8516735591958616e-07,8.910971682935221e-14,501,1035233,0,626063,1661296,8896.01,5618b9be1b4d,"This is a problem from the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-071943,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-071943,success,2025-11-28T07:19:43.292339+08:00,2025-11-27T23:19:43.292385Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,2,"x0,x1",y,251,251,3.0273837153372105e-06,1.456894517220657e-12,232,1032888,0,625769,1658657,8992.37,5618b9be1b4d,"This is a problem from the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-073252,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-073252,success,2025-11-28T07:32:52.730873+08:00,2025-11-27T23:32:52.730888Z,1314,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L1_Struct_Named__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,2,"x0,x1",y,251,251,6.80125913039085e-07,3.273029806913546e-13,334,1017464,0,625868,1643332,8931.36,5618b9be1b4d,"This is a problem from the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimized R"
llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s10_llmsr_seed1314_20251128-044020,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s10_llmsr_seed1314_20251128-044020,success,2025-11-28T04:40:20.787737+08:00,2025-11-27T20:40:20.787750Z,1314,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s10,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Anon,L2,SciPrior,Anon,s10,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s10,sim-group,"sim,llmsr,4omini,L2_SciPrior_Anon",250,4,10,2,"x0,x1",y,251,251,0.011639606655660287,5.601430381397054e-09,9,1036224,0,704479,1740703,9863.29,a80f105ba18d,"These data originate from real-world experiments in the natural sciences. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be opti"
llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s18_llmsr_seed1314_20251128-044020,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s18_llmsr_seed1314_20251128-044020,success,2025-11-28T04:40:20.789700+08:00,2025-11-27T20:40:20.789714Z,1314,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s18,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Anon,L2,SciPrior,Anon,s18,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s18,sim-group,"sim,llmsr,4omini,L2_SciPrior_Anon",250,4,10,2,"x0,x1",y,251,251,0.011639606655660287,5.601430381397054e-09,18,1015188,0,687517,1702705,9666.46,a80f105ba18d,"These data originate from real-world experiments in the natural sciences. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be opti"
llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s2025_llmsr_seed1314_20251128-044020,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s2025_llmsr_seed1314_20251128-044020,success,2025-11-28T04:40:20.717361+08:00,2025-11-27T20:40:20.717375Z,1314,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Anon,L2,SciPrior,Anon,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Anon__s2025,sim-group,"sim,llmsr,4omini,L2_SciPrior_Anon",250,4,10,2,"x0,x1",y,251,251,0.012133908886769627,5.839307795715153e-09,316,1053460,0,703684,1757144,9920.6,a80f105ba18d,"These data originate from real-world experiments in the natural sciences. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be opti"
llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s10_llmsr_seed1314_20251128-044233,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s10_llmsr_seed1314_20251128-044233,success,2025-11-28T04:42:33.634864+08:00,2025-11-27T20:42:33.635032Z,1314,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s10,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Named,L2,SciPrior,Named,s10,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s10,sim-group,"sim,llmsr,4omini,L2_SciPrior_Named",250,4,10,2,"x0,x1",y,249,251,5.738786897729393e-07,2.761726940804533e-13,714,919700,0,616416,1536116,8054.39,d0b1aec14246,"These data originate from real-world experiments in the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or"
llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s18_llmsr_seed1314_20251128-044149,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s18_llmsr_seed1314_20251128-044149,success,2025-11-28T04:41:49.768885+08:00,2025-11-27T20:41:49.768899Z,1314,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s18,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Named,L2,SciPrior,Named,s18,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s18,sim-group,"sim,llmsr,4omini,L2_SciPrior_Named",250,4,10,2,"x0,x1",y,251,251,5.622391765401306e-07,2.705713086577576e-13,290,957244,0,635774,1593018,9155.92,d0b1aec14246,"These data originate from real-world experiments in the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or"
llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s2025_llmsr_seed1314_20251128-044149,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s2025_llmsr_seed1314_20251128-044149,success,2025-11-28T04:41:49.583895+08:00,2025-11-27T20:41:49.583911Z,1314,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Named,L2,SciPrior,Named,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L2_SciPrior_Named__s2025,sim-group,"sim,llmsr,4omini,L2_SciPrior_Named",250,4,10,2,"x0,x1",y,251,251,6.557609014716573e-07,3.155775916748356e-13,211,945144,0,629551,1574695,9162.12,d0b1aec14246,"These data originate from real-world experiments in the natural sciences. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or"
llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s10_llmsr_seed1314_20251128-072131,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s10_llmsr_seed1314_20251128-072131,success,2025-11-28T07:21:31.542561+08:00,2025-11-27T23:21:31.542576Z,1314,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s10,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s10,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s10,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,0.03005870008382982,1.446541286624906e-08,43,847780,0,647240,1495020,8829.86,c00bc7fda773,"This is an abstract symbolic regression problem. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependen"
llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s18_llmsr_seed1314_20251128-072033,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s18_llmsr_seed1314_20251128-072033,success,2025-11-28T07:20:33.560703+08:00,2025-11-27T23:20:33.560717Z,1314,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s18,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s18,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s18,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,0.014910825668044983,7.175667905245393e-09,215,881144,0,644076,1525220,8935.6,c00bc7fda773,"This is an abstract symbolic regression problem. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependen"
llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-072024,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-072024,success,2025-11-28T07:20:24.780728+08:00,2025-11-27T23:20:24.780741Z,1314,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,0.010288844417516796,4.951391177958729e-09,787,892676,0,667216,1559892,9493.19,c00bc7fda773,"This is an abstract symbolic regression problem. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependen"
llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-073301,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-073301,success,2025-11-28T07:33:01.309511+08:00,2025-11-27T23:33:01.309532Z,1314,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Anon__s2025,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,0.01491082564562419,7.1756678944556375e-09,368,885577,0,659515,1545092,9269.82,c00bc7fda773,"This is an abstract symbolic regression problem. Args: t, A: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Dependen"
llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s10_llmsr_seed1314_20251128-044155,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s10_llmsr_seed1314_20251128-044155,success,2025-11-28T04:41:55.145440+08:00,2025-11-27T20:41:55.145458Z,1314,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s10,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s10,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s10,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,1.2947736918398305e-06,6.230953423995951e-13,901,1042888,0,723918,1766806,10139.75,5a71023160a7,"This is an abstract symbolic regression problem. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimiz"
llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s18_llmsr_seed1314_20251128-044155,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s18_llmsr_seed1314_20251128-044155,success,2025-11-28T04:41:55.699926+08:00,2025-11-27T20:41:55.699944Z,1314,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s18,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s18,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s18,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,6.725345263880238e-07,3.2364971086169864e-13,940,1018208,0,714799,1733007,9899.89,5a71023160a7,"This is an abstract symbolic regression problem. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimiz"
llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s2025_llmsr_seed1314_20251128-044155,/data3/zhangziwen/experiments/1.llm_background_ablation/llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s2025_llmsr_seed1314_20251128-044155,success,2025-11-28T04:41:55.238028+08:00,2025-11-27T20:41:55.238043Z,1314,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s2025,llm-srbench_crk2,llm-srbench,crk2,llm-srbench/chem_react/CRK2/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s2025,1.llm_background_ablation,llm-srbench_crk2__llmsr__4omini__L3_Abstract_Named__s2025,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,1.4192399163420188e-06,6.829933193681987e-13,877,1004360,0,701894,1706254,8539.41,5a71023160a7,"This is an abstract symbolic regression problem. Args: t represents ['Time', A represents 'Concentration at time t'], params: Array of numeric constants or parameters to be optimiz"
